time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-01-16T21:41:17.780Z,37.6305,-118.8463333,10.464,0.78,md,4,211,0.03063,0,nc,nc1211609,2016-12-21T21:20:43.137Z,"Long Valley area, California",earthquake,4.65,2.96,0.12,5,reviewed,nc,nc
1994-01-16T21:31:54.610Z,33.23,-116.031,2.543,1.37,mc,0,81.6,0.1339,0.232,ci,ci3140620,2016-02-12T04:46:09.307Z,"10km SW of Salton City, California",earthquake,,0.451,,17,reviewed,ci,ci
1994-01-16T21:27:47.330Z,37.6318333,-118.8391667,8.104,1.86,md,35,63,0.006306,0.04,nc,nc391341,2016-12-21T21:20:33.000Z,"Long Valley area, California",earthquake,0.25,0.39,0.14,29,reviewed,nc,nc
1994-01-16T21:04:57.950Z,39.3708333,-123.1311667,8.861,1.52,md,9,176,0.1568,0.04,nc,nc391340,2016-12-21T21:20:18.988Z,"Northern California",earthquake,0.54,1.92,0.2,6,reviewed,nc,nc
1994-01-16T20:48:19.130Z,34.017,-117.247,18.445,1.4,mc,0,88.6,,0.102,ci,ci3140614,2016-02-13T05:59:20.178Z,"4km SSE of Loma Linda, California",earthquake,,1.053,,15,reviewed,ci,ci
1994-01-16T20:44:41.720Z,34.256,-116.437,2.483,1.42,mc,0,118.4,0.07734,0.074,ci,ci3140612,2016-02-13T03:32:33.997Z,"16km N of Yucca Valley, California",earthquake,,0.964,,2,reviewed,ci,ci
1994-01-16T20:29:42.710Z,33.991,-118.554,9.738,1.59,mc,0,164.7,,0.351,ci,ci3140610,2016-02-13T00:59:19.865Z,"7km WSW of Santa Monica, California",earthquake,,2.522,,8,reviewed,ci,ci
1994-01-16T19:12:10.360Z,37.631,-118.9503333,4.28,1.65,md,15,120,0.01532,0.08,nc,nc1211608,2016-12-21T21:20:12.655Z,"Long Valley area, California",earthquake,0.62,0.71,0.15,11,reviewed,nc,nc
1994-01-16T19:12:03.170Z,34.357,-116.449,0.13,1.74,mc,0,101.6,0.09899,0.11,ci,ci3140607,2016-02-12T17:22:08.349Z,"27km N of Yucca Valley, California",earthquake,,0.519,,19,reviewed,ci,ci
1994-01-16T18:46:50.640Z,34.26,-116.439,2.4,1.8,mh,0,132.4,0.07691,0.054,ci,ci3140602,2016-02-12T07:09:04.200Z,"16km N of Yucca Valley, California",earthquake,,1.129,,0,reviewed,ci,ci
1994-01-16T18:38:12.140Z,33.703,-116.817,17.58,1.26,mc,0,79.3,,0.128,ci,ci3140601,2016-02-12T07:09:02.977Z,"9km SE of Valle Vista, California",earthquake,,0.85,,14,reviewed,ci,ci
1994-01-16T18:03:33.150Z,36.941,-121.4238333,8.581,1.1,md,32,45,0.04505,0.05,nc,nc391326,2016-12-21T21:20:03.250Z,"Central California",earthquake,0.2,0.51,0.11,20,reviewed,nc,nc
1994-01-16T17:48:56.870Z,39.2851667,-123.2585,3.109,1.28,md,4,217,0.08649,0.01,nc,nc1211607,2016-12-21T21:19:50.259Z,"Northern California",earthquake,1.19,6.93,0.24,3,reviewed,nc,nc
1994-01-16T17:34:11.730Z,40.4183333,-124.3615,10.479,1.47,md,11,211,0.06036,0.06,nc,nc391325,2016-12-21T21:19:43.116Z,"Northern California",earthquake,1.11,0.51,0.11,5,reviewed,nc,nc
1994-01-16T16:59:33.510Z,38.7798333,-119.8391667,4.101,1.58,ma,4,271,0.7171,0.06,nc,nc391705,2016-12-21T21:19:27.208Z,"Northern California",earthquake,1.1,8.15,0.18,5,reviewed,nc,nc
1994-01-16T16:59:12.520Z,34.36,-116.464,0.548,1.53,mc,0,147.7,0.1107,0.049,ci,ci3140598,2016-02-12T04:46:08.008Z,"28km N of Yucca Valley, California",earthquake,,0.741,,10,reviewed,ci,ci
1994-01-16T15:47:06.840Z,33.966,-116.42,5.368,1.21,mc,0,78.6,0.04257,0.124,ci,ci3140594,2016-02-11T21:12:02.090Z,"8km E of Desert Hot Springs, California",earthquake,,1.163,,14,reviewed,ci,ci
1994-01-16T15:35:40.790Z,34.179,-116.429,3.309,2.02,mc,0,102.1,0.1267,0.128,ci,ci3140642,2016-02-12T04:46:06.752Z,"7km N of Yucca Valley, California",earthquake,,2.484,,6,reviewed,ci,ci
1994-01-16T15:34:49.130Z,34.168,-116.43,1.747,1.54,mc,0,95.6,0.1293,0.18,ci,ci3140593,2016-02-12T07:09:01.520Z,"6km N of Yucca Valley, California",earthquake,,0.483,,18,reviewed,ci,ci
1994-01-16T15:23:24.480Z,34.154,-116.846,8.292,0.94,mc,0,193.7,0.09815,0.068,ci,ci3140592,2016-02-12T09:35:44.128Z,"12km SSE of Big Bear Lake, California",earthquake,,4.033,,5,reviewed,ci,ci
1994-01-16T15:11:32.690Z,37.6378333,-118.9518333,5.373,1.06,md,10,121,0.02162,0.03,nc,nc1211604,2016-12-21T21:19:11.921Z,"Long Valley area, California",earthquake,0.64,1.06,0.22,9,reviewed,nc,nc
1994-01-16T15:10:06.600Z,35.294,-117.676,4.569,1.35,mc,0,153,0.0575,0.148,ci,ci3140591,2016-02-13T03:32:32.856Z,"10km SSW of Johannesburg, California",earthquake,,3.77,,16,reviewed,ci,ci
1994-01-16T15:08:22.830Z,36.7893333,-121.4848333,9.814,0.75,md,9,131,0.02883,0.02,nc,nc391319,2016-12-21T21:19:04.519Z,"Central California",earthquake,1.01,0.68,0.14,5,reviewed,nc,nc
1994-01-16T15:01:30.710Z,35.751,-117.689,9.366,0.75,mc,0,89.8,0.07701,0.141,ci,ci3140590,2016-02-12T19:57:45.864Z,"14km N of Ridgecrest, California",earthquake,,1.428,,7,reviewed,ci,ci
1994-01-16T14:52:29.710Z,42.2611667,-121.9036667,2.301,2.4,md,7,182,,0.07,uw,uw10329953,2016-07-24T00:01:17.900Z,"Oregon",earthquake,0.369,0.46,0.04,2,reviewed,uw,uw
1994-01-16T14:47:06.860Z,35.996,-117.909,2.597,1.01,mc,0,84.8,0.08774,0.101,ci,ci3140589,2016-02-12T22:26:37.208Z,"6km SSE of Coso Junction, California",earthquake,,0.273,,11,reviewed,ci,ci
1994-01-16T14:41:09.170Z,37.6196667,-118.8131667,1.113,0.72,md,5,147,0.03063,0.06,nc,nc1211603,2016-12-21T21:18:57.136Z,"Long Valley area, California",earthquake,1.21,5.2,0.07,3,reviewed,nc,nc
1994-01-16T14:35:39.680Z,38.785,-122.7715,0.621,1.21,md,7,80,0.02883,0.02,nc,nc1211602,2016-12-21T21:18:51.290Z,"Northern California",earthquake,0.28,0.89,0.03,7,reviewed,nc,nc
1994-01-16T14:28:15.910Z,33.986,-116.317,8.945,1.7,mc,0,43.3,0.07279,0.11,ci,ci3140588,2016-02-13T03:32:31.684Z,"16km S of Joshua Tree, California",earthquake,,0.776,,26,reviewed,ci,ci
1994-01-16T14:22:25.320Z,35.946,-117.966,5.356,0.71,mc,0,81.8,0.1104,0.086,ci,ci3140587,2016-02-12T22:26:35.976Z,"5km W of Little Lake, California",earthquake,,7.895,,6,reviewed,ci,ci
1994-01-16T13:40:49.000Z,38.8248333,-122.841,1.029,1.18,md,6,134,0.03964,0.02,nc,nc1211601,2016-12-21T21:18:45.519Z,"Northern California",earthquake,0.42,1.06,0.12,6,reviewed,nc,nc
1994-01-16T13:13:25.930Z,34.018,-116.325,4.535,1.4,mc,0,42.2,0.09352,0.163,ci,ci3140586,2016-02-11T21:12:00.941Z,"13km S of Joshua Tree, California",earthquake,,0.381,,21,reviewed,ci,ci
1994-01-16T13:03:23.590Z,37.635,-118.8368333,7.954,1.44,md,30,57,0.002703,0.04,nc,nc391314,2016-12-21T21:18:36.470Z,"Long Valley area, California",earthquake,0.19,0.38,0.11,21,reviewed,nc,nc
1994-01-16T12:54:55.830Z,34.483,-116.499,1.998,1.72,mc,0,81.3,,0.129,ci,ci3140585,2016-02-13T05:59:18.831Z,"40km NE of Big Bear City, California",earthquake,,0.752,,28,reviewed,ci,ci
1994-01-16T12:42:29.000Z,34.042,-117.134,11.364,0.97,mc,0,262.7,,0.07,ci,ci3140633,2016-02-13T08:34:38.069Z,"3km S of Mentone, California",earthquake,,1.416,,5,reviewed,ci,ci
1994-01-16T12:41:55.020Z,32.294,-115.279,6.007,1.88,mc,0,236.1,0.4023,0.35,ci,ci3140584,2016-02-12T22:26:34.778Z,"10km SW of Delta, B.C., MX",earthquake,,,,18,reviewed,ci,ci
1994-01-16T12:36:20.710Z,34.02,-117.115,9.802,1.1,mc,0,146.9,,0.06,ci,ci3140583,2016-02-11T18:26:28.321Z,"6km SSE of Mentone, California",earthquake,,0.986,,10,reviewed,ci,ci
1994-01-16T12:26:21.440Z,37.5926667,-118.807,6.922,0.5,md,4,142,0.01441,0,nc,nc1211600,2016-12-21T21:18:24.623Z,"Central California",earthquake,3.27,3.5,0.29,2,reviewed,nc,nc
1994-01-16T12:21:44.080Z,39.7021667,-111.2438333,5.99,1.7,md,7,75,0.3487,0.17,uu,uu50080090,2018-08-28T05:05:36.190Z,"Utah",earthquake,0.65,9.24,,4,reviewed,uu,uu
1994-01-16T12:08:49.490Z,34.572,-116.573,5.8,1.99,mc,0,66.2,,0.207,ci,ci3140582,2016-02-12T22:26:33.509Z,"39km ENE of Lucerne Valley, California",earthquake,,6.867,,50,reviewed,ci,ci
1994-01-16T11:57:54.600Z,37.6351667,-118.8396667,7.008,1.05,md,12,93,0.003604,0.03,nc,nc1211599,2016-12-21T21:18:16.462Z,"Long Valley area, California",earthquake,0.45,0.68,0.08,7,reviewed,nc,nc
1994-01-16T11:48:48.180Z,35.744,-117.687,10.086,1.14,mc,0,79.7,0.07299,0.142,ci,ci3140580,2016-02-13T05:59:17.613Z,"14km N of Ridgecrest, California",earthquake,,0.624,,12,reviewed,ci,ci
1994-01-16T11:12:19.290Z,37.6363333,-118.977,5.361,1.06,md,12,100,0.01982,0.05,nc,nc1211598,2016-12-21T21:18:10.189Z,"Long Valley area, California",earthquake,0.74,0.94,0.23,11,reviewed,nc,nc
1994-01-16T10:50:26.680Z,33.651,-116.709,16.308,2.13,mc,0,194.3,,0.069,ci,ci3140579,2016-02-12T04:46:05.505Z,"10km S of Idyllwild, California",earthquake,,7.655,,2,reviewed,ci,ci
1994-01-16T10:17:21.380Z,38.75,-122.7015,2.178,1.44,md,11,72,0.02613,0.03,nc,nc391311,2016-12-21T21:18:02.667Z,"Northern California",earthquake,0.3,0.64,0.13,10,reviewed,nc,nc
1994-01-16T10:15:13.590Z,34.243,-116.434,4.277,1.64,mc,0,61.5,0.0826,0.146,ci,ci3140578,2016-02-11T18:26:27.095Z,"14km N of Yucca Valley, California",earthquake,,0.272,,25,reviewed,ci,ci
1994-01-16T10:07:14.570Z,37.633,-118.9198333,4.9,0.54,md,5,119,0.02432,0.01,nc,nc1211597,2016-12-21T21:17:54.561Z,"Long Valley area, California",earthquake,1.41,5.83,0.11,5,reviewed,nc,nc
1994-01-16T10:02:39.530Z,37.5836667,-121.6986667,3.636,0.86,md,9,84,0.02342,0.07,nc,nc391310,2016-12-21T21:17:47.577Z,"Northern California",earthquake,0.38,0.8,0.24,4,reviewed,nc,nc
1994-01-16T10:01:08.290Z,35.746,-117.687,10.316,1.08,mc,0,94.1,,0.153,ci,ci3140577,2016-02-15T18:32:54.937Z,"14km N of Ridgecrest, California",earthquake,,1.901,,11,reviewed,ci,ci
1994-01-16T09:41:20.240Z,37.6536667,-118.8593333,2.38,1.06,md,13,127,0.02432,0.04,nc,nc1211596,2016-12-21T21:17:40.354Z,"Long Valley area, California",earthquake,0.28,0.52,0.17,11,reviewed,nc,nc
1994-01-16T09:39:42.930Z,34.413,-116.473,5.046,1.15,mc,0,171.2,0.1527,0.061,ci,ci3140576,2016-02-13T05:59:16.355Z,"33km N of Yucca Valley, California",earthquake,,0.311,,3,reviewed,ci,ci
1994-01-16T09:39:08.120Z,37.6481667,-118.858,2.908,1.06,md,8,117,0.02072,0.05,nc,nc1211595,2016-12-21T21:17:33.480Z,"Long Valley area, California",earthquake,0.37,0.65,0.16,8,reviewed,nc,nc
1994-01-16T09:37:17.980Z,42.3736667,-122.0225,9.294,1.4,md,4,164,0.0626,0.05,uw,uw10329903,2016-07-24T00:01:15.840Z,"Oregon",earthquake,0.447,0.64,0.05,3,reviewed,uw,uw
1994-01-16T09:19:59.060Z,42.3826667,-122.0315,6.855,1.8,md,8,167,0.07306,0.27,uw,uw10329888,2016-07-24T00:01:15.570Z,"Oregon",earthquake,1.226,1.41,0.06,2,reviewed,uw,uw
1994-01-16T09:16:22.010Z,41.032,-123.4488333,3.61,1.76,md,5,126,0.2468,0.01,nc,nc391306,2016-12-21T21:17:24.818Z,"Northern California",earthquake,1.69,8.16,,1,reviewed,nc,nc
1994-01-16T09:11:50.050Z,38.8361667,-122.8291667,2.984,0.93,md,5,189,0.03874,0,nc,nc1211594,2016-12-21T21:17:17.660Z,"Northern California",earthquake,0.81,1.8,0.09,5,reviewed,nc,nc
1994-01-16T09:10:36.310Z,35.951,-117.967,3.496,1.25,mc,0,83.2,,0.156,ci,ci3140574,2016-02-11T21:11:58.433Z,"6km WNW of Little Lake, California",earthquake,,0.19,,17,reviewed,ci,ci
1994-01-16T09:06:10.080Z,34.039,-117.173,5.275,1.24,mc,0,338.7,,0.167,ci,ci3140573,2016-02-12T14:47:28.259Z,"2km SSE of Redlands, California",earthquake,,,,2,reviewed,ci,ci
1994-01-16T09:01:21.090Z,37.6501667,-118.8536667,3.248,0.88,md,10,113,0.01892,0.06,nc,nc1211593,2016-12-21T21:17:09.015Z,"Long Valley area, California",earthquake,0.41,0.58,0.19,7,reviewed,nc,nc
1994-01-16T08:54:21.670Z,37.6518333,-118.8558333,2.008,0.52,md,4,135,0.02162,0,nc,nc1211592,2016-12-21T21:17:00.720Z,"Long Valley area, California",earthquake,2.5,3.8,0.12,3,reviewed,nc,nc
1994-01-16T08:52:57.020Z,36.057,-117.958,1.884,0.84,mc,0,126.4,,0.046,ci,ci3140572,2016-02-12T12:06:03.951Z,"2km NNW of Coso Junction, California",earthquake,,2.12,,4,reviewed,ci,ci
1994-01-16T08:37:35.340Z,37.6506667,-118.858,2.938,1.26,md,13,114,0.02162,0.06,nc,nc1211591,2016-12-21T21:16:53.225Z,"Long Valley area, California",earthquake,0.33,0.57,0.22,12,reviewed,nc,nc
1994-01-16T08:20:42.480Z,34.312,-116.437,7.29,1.39,mc,0,138.6,,0.109,ci,ci3140570,2016-02-13T05:59:15.159Z,"22km N of Yucca Valley, California",earthquake,,2.175,,12,reviewed,ci,ci
1994-01-16T08:20:22.390Z,37.6516667,-118.8546667,2.158,1.03,md,10,127,0.02072,0.03,nc,nc1211590,2016-12-21T21:16:45.475Z,"Long Valley area, California",earthquake,0.39,0.55,0.2,8,reviewed,nc,nc
1994-01-16T08:14:25.540Z,37.6485,-118.8553333,3.596,1.27,md,24,79,0.01892,0.06,nc,nc391301,2016-12-21T21:16:38.395Z,"Long Valley area, California",earthquake,0.23,0.33,0.16,17,reviewed,nc,nc
1994-01-16T08:09:17.930Z,34.415,-116.547,1.79,1.56,mc,0,127.4,,0.079,ci,ci3140568,2016-02-13T03:32:30.466Z,"32km ENE of Big Bear City, California",earthquake,,1.034,,9,reviewed,ci,ci
1994-01-16T08:03:35.460Z,37.654,-118.8565,2.118,0.81,md,6,141,0.02342,0,nc,nc1211589,2016-12-21T21:16:30.225Z,"Long Valley area, California",earthquake,1.01,0.86,0.11,6,reviewed,nc,nc
1994-01-16T07:51:55.810Z,34.633,-116.669,6.491,2.09,mc,0,62.3,,0.155,ci,ci3140567,2016-02-12T19:57:44.655Z,"34km NE of Lucerne Valley, California",earthquake,,1.373,,63,reviewed,ci,ci
1994-01-16T06:47:06.610Z,39.6933333,-123.6021667,6.362,1.54,md,12,178,0.01982,0.04,nc,nc391299,2016-12-21T21:16:22.555Z,"Northern California",earthquake,0.55,1.02,0.17,8,reviewed,nc,nc
1994-01-16T06:40:37.860Z,36.6916667,-121.4078333,8.546,0.89,md,18,63,0.05495,0.04,nc,nc391298,2016-12-21T21:16:14.881Z,"Central California",earthquake,0.26,0.91,0.05,8,reviewed,nc,nc
1994-01-16T06:36:52.270Z,33.689,-116.787,17.67,1.44,mc,0,188.1,0.1143,0.097,ci,ci3140566,2016-02-12T14:47:27.074Z,"8km SW of Idyllwild, California",earthquake,,1.53,,3,reviewed,ci,ci
1994-01-16T06:35:06.440Z,37.6555,-118.8528333,3.746,0.77,md,13,127,0.02252,0.02,nc,nc391357,2016-12-21T21:16:06.844Z,"Long Valley area, California",earthquake,0.72,0.49,0.07,7,reviewed,nc,nc
1994-01-16T06:34:37.970Z,37.6486667,-118.853,2.436,1.01,md,16,112,0.01712,0.05,nc,nc391297,2016-12-21T21:15:58.381Z,"Long Valley area, California",earthquake,0.34,0.53,0.2,11,reviewed,nc,nc
1994-01-16T06:29:53.800Z,37.6511667,-118.8566667,2.888,1.06,md,10,122,0.02162,0.07,nc,nc1211588,2016-12-21T21:15:49.306Z,"Long Valley area, California",earthquake,0.39,0.7,0.09,9,reviewed,nc,nc
1994-01-16T06:15:42.700Z,34.49,-116.447,1.489,1.64,mc,0,74.6,,0.094,ci,ci3140565,2016-02-13T00:59:18.668Z,"37km SW of Ludlow, California",earthquake,,1.285,,14,reviewed,ci,ci
1994-01-16T06:06:10.300Z,37.652,-118.8248333,-0.098,1.04,md,5,115,0.01622,0.04,nc,nc1211586,2016-12-21T21:15:32.583Z,"Long Valley area, California",earthquake,0.68,0.39,0.2,4,reviewed,nc,nc
1994-01-16T06:05:06.820Z,37.6518333,-118.855,3.836,1.53,md,25,81,0.02072,0.06,nc,nc391293,2016-12-21T21:15:24.488Z,"Long Valley area, California",earthquake,0.2,0.35,0.26,18,reviewed,nc,nc
1994-01-16T06:02:54.550Z,37.6468333,-118.8545,2.784,1.07,md,8,168,0.01712,0.05,nc,nc1211585,2016-12-21T21:15:16.796Z,"Long Valley area, California",earthquake,0.75,0.66,0.24,7,reviewed,nc,nc
1994-01-16T06:01:54.050Z,37.6533333,-118.8538333,3.328,0.59,md,4,137,0.02072,0,nc,nc1211584,2016-12-21T21:15:08.324Z,"Long Valley area, California",earthquake,1.37,4.66,0.14,4,reviewed,nc,nc
1994-01-16T05:46:26.470Z,37.5865,-118.8531667,6.6,0.94,md,17,56,0.02252,0.05,nc,nc391290,2016-12-21T21:15:00.420Z,"Central California",earthquake,0.28,0.57,0.18,11,reviewed,nc,nc
1994-01-16T05:39:22.250Z,37.6446667,-118.866,-1.982,0.92,md,4,177,0.02523,0.01,nc,nc1211583,2016-12-21T21:14:52.743Z,"Long Valley area, California",earthquake,0.74,6.03,0.14,5,reviewed,nc,nc
1994-01-16T05:28:28.470Z,37.5836667,-121.6933333,4.106,1.51,md,28,60,0.02072,0.06,nc,nc391289,2016-12-21T21:14:45.414Z,"Northern California",earthquake,0.15,0.27,0.14,17,reviewed,nc,nc
1994-01-16T05:28:28.100Z,33.711,-116.71,19.678,1.1,mh,0,192.2,0.157,0.088,ci,ci3140563,2016-02-12T14:47:25.888Z,"3km SSE of Idyllwild, California",earthquake,,4.162,,0,reviewed,ci,ci
1994-01-16T05:21:28.140Z,33.932,-116.729,14.195,1.07,mc,0,86.9,,0.146,ci,ci3140562,2016-02-13T00:59:16.871Z,"6km ENE of Cabazon, California",earthquake,,1.794,,8,reviewed,ci,ci
1994-01-16T05:19:54.140Z,36.6005,-121.1101667,6.097,0.91,md,15,44,0.06126,0.08,nc,nc391288,2016-12-21T21:14:37.050Z,"Central California",earthquake,0.37,1.05,0.17,8,reviewed,nc,nc
1994-01-16T05:19:12.220Z,34.834,-118.968,17.244,1.05,mc,0,75.4,,0.145,ci,ci3140561,2016-02-12T04:46:04.324Z,"2km WNW of Frazier Park, California",earthquake,,3.021,,4,reviewed,ci,ci
1994-01-16T05:14:32.300Z,40.321,-76.007,5,2.9,mblg,,,,0.8,us,usp00066hb,2014-11-07T00:54:47.120Z,"Pennsylvania",earthquake,,,,,reviewed,us,gs$
1994-01-16T04:24:57.260Z,35.99,-117.84,3.303,0.72,mc,0,114.3,,0.129,ci,ci3140559,2016-02-12T12:06:02.778Z,"8km NE of Little Lake, California",earthquake,,0.473,,7,reviewed,ci,ci
1994-01-16T03:54:28.600Z,42.2683333,-121.9026667,0.934,1.7,md,4,295,0.08121,0.04,uw,uw10329823,2016-07-24T00:01:14.890Z,"Oregon",earthquake,0.356,0.36,0.05,2,reviewed,uw,uw
1994-01-16T03:44:05.220Z,42.2571667,-121.907,2.204,1.2,md,4,295,0.09022,0.08,uw,uw10329803,2016-07-24T00:01:14.590Z,"Oregon",earthquake,0.575,0.53,0.05,2,reviewed,uw,uw
1994-01-16T03:38:42.090Z,37.6341667,-118.8285,6.478,0.8,md,8,76,0.007207,0.08,nc,nc1211581,2016-12-21T21:14:21.030Z,"Long Valley area, California",earthquake,0.74,1.48,0.14,6,reviewed,nc,nc
1994-01-16T03:36:38.600Z,42.254,-121.8995,0.254,1.3,md,4,299,0.09523,0.05,uw,uw10329778,2016-07-24T00:01:14.290Z,"Oregon",earthquake,0.475,0.46,0.06,2,reviewed,uw,uw
1994-01-16T03:35:43.760Z,42.2615,-121.9083333,-0.319,2.1,md,11,180,,0.32,uw,uw10329748,2016-07-24T00:01:13.970Z,"Oregon",earthquake,1.137,1.15,0.05,2,reviewed,uw,uw
1994-01-16T03:34:52.030Z,42.2566667,-121.897,0.274,2,md,4,299,0.09355,0.05,uw,uw10329618,2016-07-24T00:01:13.630Z,"Oregon",earthquake,0.41,0.49,0.05,2,reviewed,uw,uw
1994-01-16T03:28:40.770Z,42.2818333,-121.9298333,3.251,1.9,md,9,172,,0.14,uw,uw10329578,2016-07-24T00:01:13.370Z,"Oregon",earthquake,0.594,1.31,0.05,1,reviewed,uw,uw
1994-01-16T03:22:35.660Z,35.306,-118.604,5.707,1.11,mc,0,116,,0.041,ci,ci3140558,2016-02-11T18:26:25.812Z,"23km ENE of Arvin, California",earthquake,,18.056,,5,reviewed,ci,ci
1994-01-16T03:17:53.420Z,42.2503333,-121.875,3.534,1.4,md,4,308,0.1068,0.17,uw,uw10329528,2016-07-24T00:01:12.330Z,"Oregon",earthquake,1.273,2,0.05,2,reviewed,uw,uw
1994-01-16T03:14:45.990Z,35.042,-117.007,3.868,1.82,mc,0,68.7,,0.194,ci,ci3140557,2016-02-12T19:57:28.160Z,"16km N of Barstow, California",earthquake,,0.35,,34,reviewed,ci,ci
1994-01-16T03:13:38.550Z,42.2475,-121.7856667,6.658,1.4,md,4,321,0.1539,0.07,uw,uw10329473,2016-07-24T00:01:11.990Z,"Oregon",earthquake,0.706,0.42,0.07,2,reviewed,uw,uw
1994-01-16T03:13:23.840Z,42.2581667,-121.8965,0.574,1.3,md,5,299,0.09235,0.17,uw,uw10329453,2016-07-24T00:01:11.670Z,"Oregon",earthquake,1.419,1.68,0.04,2,reviewed,uw,uw
1994-01-16T03:08:34.900Z,37.6326667,-118.9505,3.79,1.11,md,14,53,0.01261,0.08,nc,nc1211580,2016-12-21T21:14:13.740Z,"Long Valley area, California",earthquake,0.31,0.53,0.26,12,reviewed,nc,nc
1994-01-16T03:05:53.380Z,42.2683333,-121.9158333,-1.233,1.8,md,5,210,0.0775,0.05,uw,uw10329428,2016-07-24T00:01:11.300Z,"Oregon",earthquake,0.242,0.25,0.05,2,reviewed,uw,uw
1994-01-16T03:05:08.530Z,34.017,-117.564,4.236,1.11,mc,0,81.5,,0.097,ci,ci3140556,2016-02-12T19:57:27.393Z,"5km WNW of Mira Loma, California",earthquake,,0.256,,11,reviewed,ci,ci
1994-01-16T02:59:26.040Z,42.2741667,-121.9791667,4.914,1.4,md,4,246,0.06296,0.09,uw,uw10329388,2016-07-24T00:01:10.630Z,"Oregon",earthquake,0.722,0.58,0.04,3,reviewed,uw,uw
1994-01-16T02:43:45.270Z,33.074,-116.446,8.066,1.12,mc,0,125.4,0.1205,0.178,ci,ci3140555,2016-02-12T02:18:02.009Z,"14km E of Julian, California",earthquake,,3.811,,5,reviewed,ci,ci
1994-01-16T02:21:39.580Z,42.2578333,-121.9111667,2.274,1.6,md,4,293,0.08855,0.05,uw,uw10329358,2016-07-24T00:01:10.300Z,"Oregon",earthquake,0.389,0.28,0.04,2,reviewed,uw,uw
1994-01-16T02:19:24.200Z,46.6515,-121.872,2.904,1.4,md,20,51,0.108,0.07,uw,uw10329293,2016-07-24T00:01:09.860Z,"Washington",earthquake,0.191,0.64,0.04,5,reviewed,uw,uw
1994-01-16T01:56:45.260Z,38.7685,-122.7253333,1.344,0.84,md,5,152,0.009009,0,nc,nc1211578,2016-12-21T21:13:56.712Z,"Northern California",earthquake,1.21,0.47,0.12,5,reviewed,nc,nc
1970-01-01T00:00:00.Z,,,,,,,,,,atlas,atlas19940116014916,2020-01-03T18:57:34.112Z,"Pennsylvania",,,,,,,atlas,atlas
1994-01-16T01:49:03.080Z,35.745,-117.687,10.716,1.28,mc,0,79.4,0.0737,0.135,ci,ci3140551,2016-02-11T23:46:07.413Z,"14km N of Ridgecrest, California",earthquake,,0.883,,13,reviewed,ci,ci
1994-01-16T01:43:15.470Z,35.809,-118.043,4.76,1.18,mc,0,80,0.07414,0.151,ci,ci3140549,2016-02-13T03:32:29.225Z,"19km SW of Little Lake, California",earthquake,,1.829,,15,reviewed,ci,ci
1994-01-16T01:09:40.960Z,40.4835,-124.3153333,24.174,1.66,md,9,154,0.01892,0.02,nc,nc391281,2016-12-21T21:13:48.927Z,"Northern California",earthquake,0.8,0.81,0.19,4,reviewed,nc,nc
1994-01-16T01:02:19.730Z,42.3996667,-122.0456667,12.024,1.6,md,4,173,0.09164,0.06,uw,uw10329258,2016-07-24T00:01:09.160Z,"Oregon",earthquake,0.514,0.67,0.04,2,reviewed,uw,uw
1994-01-16T01:00:34.360Z,37.6351667,-118.9505,4.539,1.1,md,12,69,0.01892,0.05,nc,nc1211576,2016-12-21T21:13:40.523Z,"Long Valley area, California",earthquake,0.39,0.71,0.19,11,reviewed,nc,nc
1994-01-16T00:58:16.540Z,37.6073333,-118.82,3.864,1.2,md,21,69,0.01712,0.04,nc,nc391278,2016-12-21T21:13:32.787Z,"Long Valley area, California",earthquake,0.21,0.41,0.18,17,reviewed,nc,nc
1994-01-16T00:50:30.240Z,37.633,-118.8468333,9.793,0.75,md,5,166,0.03153,0.01,nc,nc1211575,2016-12-21T21:13:24.571Z,"Long Valley area, California",earthquake,3.05,4.2,0.06,3,reviewed,nc,nc
1994-01-16T00:48:16.530Z,37.6001667,-118.7681667,-2.393,0.53,md,6,114,0.04685,0.05,nc,nc1211574,2016-12-21T21:13:16.677Z,"Central California",earthquake,0.99,1.08,0.19,7,reviewed,nc,nc
1994-01-16T00:42:43.200Z,40.327,-76.007,5,4.2,mb,,,,0.8,us,usp00066h5,2017-12-01T15:18:20.109Z,"Pennsylvania",earthquake,,,,2,reviewed,us,us
1994-01-16T00:40:11.180Z,37.6336667,-118.8388333,8.314,1.99,md,35,64,0.004505,0.04,nc,nc391276,2016-12-21T21:13:06.210Z,"Long Valley area, California",earthquake,0.2,0.36,0.23,35,reviewed,nc,nc
1994-01-16T00:26:47.270Z,39.2975,-123.2351667,2.431,1.55,md,15,68,0.1054,0.04,nc,nc391275,2016-12-21T21:12:50.324Z,"Northern California",earthquake,0.23,7.37,0.11,7,reviewed,nc,nc
1994-01-16T00:22:07.900Z,42.2606667,-121.9041667,-0.576,1.8,md,4,296,0.08775,0.03,uw,uw10329233,2016-07-24T00:01:08.820Z,"Oregon",earthquake,3.747,2.49,0.04,2,reviewed,uw,uw
